job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Data Scientist,Data Scientist@AI Tribe - REF2272I,"Budapest, Hungary",via LinkedIn,Full-time,False,Hungary,2024-01-01 17:24:17,False,False,Hungary,,,,Deutsche Telekom IT Solutions HU,['python'],{'programming': ['python']}
Data Engineer,Data Engineer@AI Tribe - REF2273Y,"Budapest, Hungary",via LinkedIn,Full-time,False,Hungary,2024-01-01 17:24:19,False,False,Hungary,,,,Deutsche Telekom IT Solutions HU,,
Business Analyst,Contract Senior Quality Analyst,"Santa Fe, NM",via BeBee,Full-time,False,Sudan,2024-01-01 17:27:40,False,False,Sudan,,,,Park Place Technologies,"['go', 'c']","{'programming': ['go', 'c']}"
Senior Data Scientist,Senior Data Scientist,United States,via BeBee,Full-time,False,Sudan,2024-01-01 17:27:43,False,False,Sudan,,,,"HireStarter, Inc.","['python', 'r']","{'programming': ['python', 'r']}"
Data Scientist,Data Scientist,United States,via BeBee,Full-time,False,Sudan,2024-01-01 17:27:43,False,False,Sudan,,,,Henderson Scott,,
Data Analyst,"Data Analyst, Digital Marketing (Remote)",Anywhere,via LinkedIn,Full-time and Part-time,True,Sudan,2024-01-01 17:27:48,False,True,Sudan,,,,Terminix,"['r', 'power bi', 'looker']","{'analyst_tools': ['power bi', 'looker'], 'programming': ['r']}"
Data Engineer,Big Data Engineer,"Plano, TX",via BeBee,Full-time,False,Sudan,2024-01-01 17:28:11,True,False,Sudan,,,,Optomi,"['scala', 'sql', 'aws', 'redshift', 'databricks', 'spark', 'graphql', 'terraform', 'kubernetes']","{'cloud': ['aws', 'redshift', 'databricks'], 'libraries': ['spark', 'graphql'], 'other': ['terraform', 'kubernetes'], 'programming': ['scala', 'sql']}"
Data Analyst,Data Analyst,"McLean, VA",via Smart Recruiters Jobs,Full-time,False,"New York, United States",2024-01-01 17:59:54,False,True,United States,,,,Jobs for Humanity,"['python', 'tableau', 'power bi', 'qlik']","{'analyst_tools': ['tableau', 'power bi', 'qlik'], 'programming': ['python']}"
Data Analyst,Healthcare Data Analyst,"St. Louis, MO",via BeBee,Full-time,False,"Illinois, United States",2024-01-01 18:00:33,False,True,United States,,,,"Perficient, Inc.",['sql'],{'programming': ['sql']}
Data Analyst,Online Data Analyst,"Indianapolis, IN",via BeBee,Part-time,False,"Illinois, United States",2024-01-01 18:00:47,False,False,United States,,,,myGwork,['go'],{'programming': ['go']}
Data Scientist,Cleared Data Scientist - Workforce Analytics,"Washington, DC",via Smart Recruiters Jobs,Full-time,False,"New York, United States",2024-01-01 18:01:03,False,True,United States,,,,Jobs for Humanity,"['python', 'sql', 'azure', 'aws', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['azure', 'aws'], 'programming': ['python', 'sql']}"
Data Scientist,Data scientist,Anywhere,via Upwork,Contractor and Temp work,True,"Illinois, United States",2024-01-01 18:01:56,False,False,United States,,,,Upwork,,
Senior Data Analyst,Senior Data Analyst,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 18:02:12,False,False,United States,,,,straddle,,
Senior Data Engineer,Senior Data Engineer,United States,via BeBee,Full-time,False,"Texas, United States",2024-01-01 18:03:59,True,True,United States,,,,Recruiting from Scratch,"['python', 'sql', 'snowflake', 'kafka', 'spark', 'airflow', 'pyspark', 'kubernetes', 'docker']","{'cloud': ['snowflake'], 'libraries': ['kafka', 'spark', 'airflow', 'pyspark'], 'other': ['kubernetes', 'docker'], 'programming': ['python', 'sql']}"
Senior Data Engineer,Senior Data Engineer (Sportsbook),Massachusetts,via Blackberry Jobs,Full-time,False,"Texas, United States",2024-01-01 18:04:01,True,True,United States,,,,DraftKings,"['sql', 'python', 'mysql', 'snowflake', 'aws', 'airflow', 'kafka', 'tableau', 'bitbucket', 'github', 'terraform', 'jira', 'confluence']","{'analyst_tools': ['tableau'], 'async': ['jira', 'confluence'], 'cloud': ['snowflake', 'aws'], 'databases': ['mysql'], 'libraries': ['airflow', 'kafka'], 'other': ['bitbucket', 'github', 'terraform'], 'programming': ['sql', 'python']}"
Senior Data Engineer,Senior Data Engineer,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 18:04:49,False,False,United States,,,,Infosys,"['scala', 'python', 'sql', 'aws', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['hadoop', 'spark'], 'programming': ['scala', 'python', 'sql']}"
Data Engineer,Data Engineer,"Houston, TX",via LinkedIn,Full-time,False,"Illinois, United States",2024-01-01 18:04:51,True,False,United States,year,107500.0,,Socium - Teams Done Differently,"['python', 'sql', 'databricks', 'azure', 'pyspark']","{'cloud': ['databricks', 'azure'], 'libraries': ['pyspark'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,United States,via BeBee,Full-time,False,"Florida, United States",2024-01-01 18:05:23,False,False,United States,,,,Medical Mutual,"['python', 'redshift', 'snowflake', 'databricks', 'azure', 'bigquery']","{'cloud': ['redshift', 'snowflake', 'databricks', 'azure', 'bigquery'], 'programming': ['python']}"
Data Analyst,Junior Database Analyst,"Berlin, Germany",via BeBee,Full-time,False,Germany,2024-01-01 18:06:26,True,False,Germany,,,,IEE,"['c++', 'java', 'bash', 'python', 'perl']","{'programming': ['c++', 'java', 'bash', 'python', 'perl']}"
Business Analyst,Operations Analyst,Singapore,via BeBee Singapore,Contractor,False,Singapore,2024-01-01 18:07:16,False,False,Singapore,,,,ISS FACILITY SERVICES PRIVATE LIMITED,['excel'],{'analyst_tools': ['excel']}
Data Scientist,Data Scientist,Singapore,via BeBee Singapore,Contractor,False,Singapore,2024-01-01 18:07:22,False,False,Singapore,,,,Swire Shipping Pte. Ltd.,"['sas', 'sas', 'python', 'r', 'aws', 'redshift', 'pandas', 'pyspark', 'numpy', 'keras', 'matplotlib', 'scikit-learn', 'tensorflow', 'power bi', 'tableau']","{'analyst_tools': ['sas', 'power bi', 'tableau'], 'cloud': ['aws', 'redshift'], 'libraries': ['pandas', 'pyspark', 'numpy', 'keras', 'matplotlib', 'scikit-learn', 'tensorflow'], 'programming': ['sas', 'python', 'r']}"
Data Scientist,Database Engineer,Singapore,via BeBee Singapore,Full-time,False,Singapore,2024-01-01 18:07:35,False,False,Singapore,,,,Permanent Personnel Services,"['sql', 'mysql', 'postgresql']","{'databases': ['mysql', 'postgresql'], 'programming': ['sql']}"
Data Engineer,"Avp, Big Data Engineer   Spark Development And Support, Middle...",Singapore,via BeBee Singapore,Full-time,False,Singapore,2024-01-01 18:07:35,True,False,Singapore,,,,DBS Bank,"['java', 'spark', 'hadoop', 'yarn', 'jenkins', 'git', 'bitbucket']","{'libraries': ['spark', 'hadoop'], 'other': ['yarn', 'jenkins', 'git', 'bitbucket'], 'programming': ['java']}"
Data Engineer,Facilities Engineer sin Ming​/Data Centre,Singapore,via BeBee Singapore,Full-time,False,Singapore,2024-01-01 18:07:37,True,False,Singapore,,,,LINKEDCORP HR CONSULTANCY PTE. LTD.,,
Data Engineer,Data Engineer,"New Delhi, Delhi, India",via BeBee India,Full-time,False,India,2024-01-01 18:08:05,False,False,India,,,,Wodio,"['python', 'java', 'scala', 'aws', 'azure', 'hadoop', 'spark', 'kafka']","{'cloud': ['aws', 'azure'], 'libraries': ['hadoop', 'spark', 'kafka'], 'programming': ['python', 'java', 'scala']}"
Data Engineer,Data Engineer,"Bengaluru, Karnataka, India",via BeBee India,Full-time,False,India,2024-01-01 18:08:09,False,False,India,,,,myGwork,"['python', 'java', 'oracle', 'aws', 'azure', 'hadoop', 'spark', 'kafka', 'unix', 'kubernetes', 'git', 'jenkins']","{'cloud': ['oracle', 'aws', 'azure'], 'libraries': ['hadoop', 'spark', 'kafka'], 'os': ['unix'], 'other': ['kubernetes', 'git', 'jenkins'], 'programming': ['python', 'java']}"
Data Engineer,Data Center Engineer,"Petaling Jaya, Selangor, Malaysia",via LinkedIn,,False,Malaysia,2024-01-01 18:09:28,False,False,Malaysia,,,,Securelytics,['outlook'],{'analyst_tools': ['outlook']}
Data Scientist,Data Scientist,"Buenos Aires, Argentina",via BeBee,Full-time,False,Argentina,2024-01-01 18:10:40,False,False,Argentina,,,,Kilimo,"['python', 'pandas']","{'libraries': ['pandas'], 'programming': ['python']}"
Data Engineer,Data Engineer,"Buenos Aires, Argentina",via BeBee,Full-time,False,Argentina,2024-01-01 18:10:40,True,False,Argentina,,,,Grupo Myth,"['python', 'aws', 'gcp', 'kafka', 'hadoop', 'spark', 'flow']","{'cloud': ['aws', 'gcp'], 'libraries': ['kafka', 'hadoop', 'spark'], 'other': ['flow'], 'programming': ['python']}"
Software Engineer,QA Automation Engineer Ssr o Jr,"Buenos Aires, Argentina",via BeBee,Full-time,False,Argentina,2024-01-01 18:10:44,False,False,Argentina,,,,Web:,"['sql', 'mariadb', 'oracle']","{'cloud': ['oracle'], 'databases': ['mariadb'], 'programming': ['sql']}"
Senior Data Engineer,Senior Data Engineering,"Buenos Aires, Argentina",via BeBee,Full-time,False,Argentina,2024-01-01 18:10:44,True,False,Argentina,,,,Web:,"['sql', 'snowflake', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['snowflake'], 'programming': ['sql']}"
Data Engineer,Data Engineer Etl Nifi,"San Nicolás de los Arroyos, Buenos Aires Province, Argentina",via BeBee,Full-time and Part-time,False,Argentina,2024-01-01 18:10:44,False,False,Argentina,,,,C&S informática s.a.,['sql'],{'programming': ['sql']}
Business Analyst,Procurement Analyst,"Birmingham, UK",via LinkedIn,Full-time,False,United Kingdom,2024-01-01 18:17:49,True,False,United Kingdom,,,,hireful,"['word', 'excel', 'outlook', 'power bi']","{'analyst_tools': ['word', 'excel', 'outlook', 'power bi']}"
Senior Data Scientist,Senior Data Scientist,United Kingdom,via BeBee,Full-time and Temp work,False,United Kingdom,2024-01-01 18:17:55,False,False,United Kingdom,,,,NHS Education for Scotland,['go'],{'programming': ['go']}
Data Engineer,"Data Engineer Python (Pandas), SQL - London","Greater London, UK",via Hiredonline,Full-time,False,United Kingdom,2024-01-01 18:18:11,True,False,United Kingdom,,,,Adecco,"['python', 'sql', 'nosql', 'azure', 'pandas']","{'cloud': ['azure'], 'libraries': ['pandas'], 'programming': ['python', 'sql', 'nosql']}"
Data Engineer,Principal Data Engineer,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 18:18:13,False,False,United Kingdom,,,,Sage City,"['typescript', 'kotlin', 'sql', 'postgresql', 'aws', 'azure', 'terraform', 'docker']","{'cloud': ['aws', 'azure'], 'databases': ['postgresql'], 'other': ['terraform', 'docker'], 'programming': ['typescript', 'kotlin', 'sql']}"
Data Engineer,Data engineering intern,"London, UK",via BeBee,"Full-time, Part-time, and Internship",False,United Kingdom,2024-01-01 18:18:21,False,False,United Kingdom,,,,Stealth,"['typescript', 'react']","{'libraries': ['react'], 'programming': ['typescript']}"
Data Analyst,Statistician | Data Analyst | Blockchain,Italy,via Trabajo. Org,Full-time,False,Italy,2024-01-01 18:18:31,False,False,Italy,,,,JobLeads GmbH,,
Software Engineer,Research and Implementation Analyst,Italy,via BeBee,Full-time,False,Italy,2024-01-01 18:18:31,False,False,Italy,,,,JobLeads GmbH,['unity'],{'other': ['unity']}
Data Engineer,Data Engineer,"Bologna, Metropolitan City of Bologna, Italy",via BeBee,Full-time,False,Italy,2024-01-01 18:18:46,False,False,Italy,,,,JobLeads GmbH,"['python', 'scala', 'azure', 'spark']","{'cloud': ['azure'], 'libraries': ['spark'], 'programming': ['python', 'scala']}"
Data Engineer,Supervisory Control and Data Acquisition Engineer,Italy,via BeBee,Full-time,False,Italy,2024-01-01 18:18:46,True,False,Italy,,,,JobLeads GmbH,,
Data Scientist,Data Scientist,"Varese, VA, Italy",via BeBee,Full-time,False,Italy,2024-01-01 18:18:46,False,False,Italy,,,,JobLeads GmbH,"['python', 'r', 'sql', 'nosql', 'sas', 'sas', 'elasticsearch', 'jupyter', 'tableau', 'sap']","{'analyst_tools': ['sas', 'tableau', 'sap'], 'databases': ['elasticsearch'], 'libraries': ['jupyter'], 'programming': ['python', 'r', 'sql', 'nosql', 'sas']}"
Business Analyst,structural loads engineer,"Naples, Metropolitan City of Naples, Italy",via BeBee,Full-time,False,Italy,2024-01-01 18:18:48,False,False,Italy,,,,JobLeads GmbH,,
Data Engineer,Internship in Data Quality/ Data Entry,Italy,via BeBee,Full-time and Internship,False,Italy,2024-01-01 18:18:48,False,False,Italy,,,,JobLeads GmbH,,
Software Engineer,Junior Software Engineer,"Bari, Metropolitan City of Bari, Italy",via BeBee,Full-time,False,Italy,2024-01-01 18:18:48,False,False,Italy,,,,JobLeads GmbH,"['java', 'c++', 'python', 'sql', 'nosql', 'mongodb', 'mongodb', 'elasticsearch', 'flask', 'linux', 'flow', 'gitlab', 'jenkins']","{'databases': ['mongodb', 'elasticsearch'], 'os': ['linux'], 'other': ['flow', 'gitlab', 'jenkins'], 'programming': ['java', 'c++', 'python', 'sql', 'nosql', 'mongodb'], 'webframeworks': ['flask']}"
Machine Learning Engineer,Engineer,"Bologna, Metropolitan City of Bologna, Italy",via BeBee,Full-time and Temp work,False,Italy,2024-01-01 18:18:48,True,False,Italy,,,,JobLeads GmbH,"['python', 'java', 'databricks', 'azure', 'linux']","{'cloud': ['databricks', 'azure'], 'os': ['linux'], 'programming': ['python', 'java']}"
Data Analyst,Data Analist,Netherlands,via BeBee,Full-time,False,Netherlands,2024-01-01 18:19:34,True,False,Netherlands,,,,PFS,,
Data Analyst,Data-analist,"Alkmaar, Netherlands",via BeBee,Full-time,False,Netherlands,2024-01-01 18:19:34,True,False,Netherlands,,,,Hiltermann Lease,,
Machine Learning Engineer,Senior Machine Learning Engineer,"Amsterdam, Netherlands",via BeBee,Full-time,False,Netherlands,2024-01-01 18:19:39,False,False,Netherlands,,,,Cognizant,,
Senior Data Engineer,Senior Data Engineer,"Amsterdam, Netherlands",via BeBee,Full-time,False,Netherlands,2024-01-01 18:19:44,True,False,Netherlands,,,,Cognizant,,
Data Analyst,Junior Data Analyst-Junior Data Analysts,Anywhere,via Get.It,Full-time and Part-time,True,"Texas, United States",2024-01-01 19:00:26,True,True,United States,year,76000.0,,Get It Recruit - Administrative,['spring'],{'libraries': ['spring']}
Data Analyst,Lead Data Analyst,"Mound Station, IL",via Trabajo.org,Full-time and Temp work,False,"Illinois, United States",2024-01-01 19:00:33,False,False,United States,,,,Brown University,"['sas', 'sas', 'r']","{'analyst_tools': ['sas'], 'programming': ['sas', 'r']}"
Data Analyst,Remote Business Data Analyst,Anywhere,via Get.It,Full-time and Part-time,True,"Florida, United States",2024-01-01 19:00:52,False,True,United States,year,76000.0,,Get It Recruit - Administrative,,
Data Analyst,Data Analyst,"Miami, FL",via BeBee,Full-time,False,"Florida, United States",2024-01-01 19:00:52,False,False,United States,,,,Zealthy,['sql'],{'programming': ['sql']}
Data Analyst,Data Analyst,Anywhere,via Get.It,Full-time,True,"Florida, United States",2024-01-01 19:00:52,False,True,United States,year,76000.0,,Get It Recruit - Administrative,"['sql', 'python', 'tableau', 'excel']","{'analyst_tools': ['tableau', 'excel'], 'programming': ['sql', 'python']}"
Data Scientist,Data Scientist,"Newark, NJ",via BeBee,Full-time,False,"New York, United States",2024-01-01 19:00:59,False,False,United States,,,,Park National Bank,"['python', 'word', 'excel', 'powerpoint', 'tableau']","{'analyst_tools': ['word', 'excel', 'powerpoint', 'tableau'], 'programming': ['python']}"
Data Scientist,Data Scientist - Now Hiring,"Camp Lejeune, NC",via Snagajob,Full-time and Part-time,False,"New York, United States",2024-01-01 19:01:03,False,True,United States,hour,,44.595001220703125,Booz Allen Hamilton,"['sql', 'python', 'r', 'javascript', 'css', 'databricks', 'node.js']","{'cloud': ['databricks'], 'programming': ['sql', 'python', 'r', 'javascript', 'css'], 'webframeworks': ['node.js']}"
Data Scientist,Data Scientist: Onsite,"Houston, TX",via BeBee,Temp work,False,"Texas, United States",2024-01-01 19:01:36,False,False,United States,,,,KPG99 INC,"['python', 'sql', 'git']","{'other': ['git'], 'programming': ['python', 'sql']}"
Data Scientist,Lead Data Scientist,United States,via BeBee,Full-time,False,"Texas, United States",2024-01-01 19:01:45,False,False,United States,,,,Plymouth Rock Assurance,"['sas', 'sas', 'sql', 'r', 'python']","{'analyst_tools': ['sas'], 'programming': ['sas', 'sql', 'r', 'python']}"
Data Scientist,Data Scientist,"Chicago, IL",via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:01:56,False,False,United States,year,100000.0,,Goliath Partners,['c++'],{'programming': ['c++']}
Data Scientist,Data Science Research,"Chicago, IL",via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:01:56,False,False,United States,,,,Ad Atlantic,['python'],{'programming': ['python']}
Data Scientist,Data Scientist,"Springfield, IL",via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:01:56,False,False,United States,,,,Lawrence Harvey,"['python', 'tensorflow', 'airflow', 'linux']","{'libraries': ['tensorflow', 'airflow'], 'os': ['linux'], 'programming': ['python']}"
Data Scientist,Entry Level Data Scientist,Anywhere,via Get.It,Full-time,True,"Illinois, United States",2024-01-01 19:01:58,False,True,United States,year,62500.0,,Get It Recruit - Administrative,"['python', 'r', 'azure', 'git']","{'cloud': ['azure'], 'other': ['git'], 'programming': ['python', 'r']}"
Data Scientist,Data Scientist,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:01:58,False,False,United States,,,,"1-800-FLOWERS, INC.","['sas', 'sas', 'sql', 'python', 'r', 'snowflake', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'tableau', 'power bi']","{'analyst_tools': ['sas', 'tableau', 'power bi'], 'cloud': ['snowflake', 'aws', 'gcp', 'azure'], 'libraries': ['hadoop', 'spark'], 'programming': ['sas', 'sql', 'python', 'r']}"
Data Scientist,MLE Data Scientist,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:02:06,False,False,United States,,,,iCreditWorks,"['python', 'nosql', 'mysql', 'aws', 'snowflake', 'power bi', 'docker', 'jira']","{'analyst_tools': ['power bi'], 'async': ['jira'], 'cloud': ['aws', 'snowflake'], 'databases': ['mysql'], 'other': ['docker'], 'programming': ['python', 'nosql']}"
Data Scientist,TS/SCI Data Scientist,"Omaha, NE",via BeBee,Full-time,False,"Illinois, United States",2024-01-01 19:02:12,False,False,United States,,,,Insight Global,"['python', 'r']","{'programming': ['python', 'r']}"
Data Scientist,Data Scientist,"Miami, FL",via BeBee,Full-time,False,"Florida, United States",2024-01-01 19:02:17,False,False,United States,year,100000.0,,Understanding Recruitment,['python'],{'programming': ['python']}
Data Engineer,Director of Data Engineering,"Atlanta, GA",via BeBee,Full-time,False,"Florida, United States",2024-01-01 19:02:24,False,False,United States,,,,Insight Global,,
Data Engineer,Data Engineer with Security Clearance,"Reston, VA",via BeBee,Full-time,False,"California, United States",2024-01-01 19:03:41,False,False,United States,,,,VTG,"['nosql', 'postgresql', 'mysql', 'aws', 'airflow', 'spark']","{'cloud': ['aws'], 'databases': ['postgresql', 'mysql'], 'libraries': ['airflow', 'spark'], 'programming': ['nosql']}"
